data_id,state_id,indicator_id,categories_id,nfhs_id,ST,Non-ST,Total
3184,9,106,16,2,85.7,93.1,93
3185,9,107,16,2,5.9,13.2,13.1
3186,9,108,16,2,12.3,21.9,21.8
3187,9,109,17,2,32.7,29.8,29.9
3188,9,110,17,2,51.9,51.9,51.9
3189,9,111,17,2,2.2,2.8,2.8
3190,9,112,17,2,2.9,3.2,3.2
3191,9,113,17,2,5.3,4.5,4.5
3192,9,114,17,2,6,7.2,7.2
3193,19,1,1,2,1102,1046,1049
3194,19,2,1,2,991,992,992
3195,19,3,1,2,77.8,87,86.5
3196,19,4,1,2,60.1,77.9,76.9
3197,19,5,1,2,18.8,33.8,32.9
3198,19,6,1,2,39.9,41.7,41.6
3199,19,7,1,2,89.9,92.2,92
3200,19,8,1,2,56.5,40.7,41.6
3201,19,9,1,2,36.7,24.6,25.3
3202,19,10,1,2,87.5,97.6,97
3203,19,11,1,2,94.6,97.7,97.5
3204,19,12,1,2,54.2,85.2,83.4
3205,19,13,1,2,40.5,10.2,12
3206,19,14,1,2,15.7,41.8,40.2
3207,19,15,1,2,27.1,54.1,52.5
3208,19,16,1,2,24.2,48.2,46.8
3209,19,17,1,2,35.9,33.5,33.7
3210,19,18,1,2,1.1,1,1
3211,19,19,2,2,26.8,44.4,43.4
3212,19,20,2,2,86,93.8,93.3
3213,19,21,2,2,37,56.6,55.4
3214,19,22,2,2,8.1,26.5,25.5
3215,19,23,3,2,73.4,84.1,83.4
3216,19,24,3,2,65.4,74.9,74.4
3217,19,25,3,2,31.8,29.2,29.4
3218,19,26,3,2,0.5,0.1,0.1
3219,19,27,3,2,78.8,60.1,61
3220,19,28,3,2,9,6.9,7
3221,19,29,3,2,4.7,2.9,3
3222,19,30,4,2,16.8,16.4,16.4
3223,19,31,4,2,65.5,73,72.6
3224,19,32,4,2,71.1,76.7,76.4
3225,19,33,4,2,64.8,62.3,62.5
3226,19,34,4,2,45.1,48.1,47.9
3227,19,35,4,2,99.4,98.4,98.4
3228,19,36,4,2,76.1,72.4,72.6
3229,19,37,4,2,71.7,67.6,67.9
3230,19,38,4,2,88.1,79.2,79.7
3231,19,39,5,2,90.8,91.8,91.7
3232,19,40,5,2,85,71.6,72.4
3233,19,41,5,2,12.6,33.8,32.6
3234,19,42,5,2,33.7,33.5,33.5
3235,19,43,5,2,10.7,23.8,22.9
3236,19,44,5,2,42.5,34.8,35.2
3237,19,45,5,2,2559,6680,6463
3238,19,46,6,2,66.9,70.2,70
3239,19,47,6,2,5.1,6.7,6.6
3240,19,48,7,2,97.8,98.1,98.1
3241,19,49,7,2,69,75.9,75.6
3242,19,50,7,2,71.9,80.1,79.7
3243,19,51,7,2,32,32.9,32.8
3244,19,52,7,2,6.1,6.5,6.5
3245,19,53,7,2,91,83,83.5
3246,19,54,7,2,84,74.8,75.3
3247,19,55,7,2,12,37.3,36
3248,19,56,7,2,12,31,29.9
3249,19,57,7,2,2.8,2.8,2.8
3250,19,58,7,2,52.3,67.1,66.3
3251,19,59,8,2,14.7,19.2,19
3252,19,60,8,2,58.9,59.5,59.4
3253,19,61,8,2,56.6,53,53.2
3254,19,62,8,2,19,23.4,23.2
3255,19,63,8,2,37.7,33.5,33.8
3256,19,64,8,2,25.6,20,20.3
3257,19,65,8,2,9.1,7,7.1
3258,19,66,8,2,43.3,31.5,32.2
3259,19,67,8,2,2.2,4.4,4.3
3260,19,68,8,2,78.2,68.5,69.1
3261,19,69,8,2,82.4,77,77.3
3262,19,70,8,2,82.2,74.7,75.1
3263,19,71,8,2,16.7,20.1,19.9
3264,19,72,8,2,17.5,20.2,20.1
3265,19,73,8,2,76.1,72.4,72.6
3266,19,74,8,2,67.9,73.7,73.4
3267,19,75,9,2,22.7,14.3,14.8
3268,19,76,9,2,24.3,14.2,14.9
3269,19,77,9,2,11,23.4,22.7
3270,19,78,9,2,4.9,17.3,16.5
3271,19,79,9,2,38.1,58.4,57
3272,19,80,9,2,64.2,75.2,74.6
3273,19,81,9,2,71.1,61.6,62.2
3274,19,82,9,2,82.3,70.7,71.4
3275,19,83,10,2,8.6,13.3,13
3276,19,84,10,2,16.4,21.7,21.4
3277,19,85,11,2,11.2,12.1,12
3278,19,86,11,2,11.1,12.3,12.2
3279,19,87,12,2,20.4,10.2,10.8
3280,19,88,12,2,57.9,47.5,48.1
3281,19,89,12,2,7.2,0.7,1.1
3282,19,90,12,2,42.4,16.6,18
3283,19,91,13,2,85.1,87.9,87.8
3284,19,92,13,2,800,200,200
3285,19,93,13,2,92.7,95,94.8
3286,19,94,13,2,90.6,91.9,91.8
3287,19,95,14,2,40.7,18.9,20.2
3288,19,96,14,2,20.2,23.4,23.2
3289,19,97,14,2,74.8,76.6,76.5
3290,19,98,14,2,32.1,51.2,50.1
3291,19,99,15,2,34.6,27,27.4
3292,19,100,15,2,20.4,19.3,19.4
3293,19,101,15,2,2.5,3.3,3.2
3294,19,102,15,2,2.6,4.1,2.7
3295,19,103,16,2,63.1,82.1,81
3296,19,104,16,2,85.4,91.6,91.2
3297,19,105,16,2,61.3,81.4,80.3
3298,19,106,16,2,84.5,91.1,90.7
3299,19,107,16,2,14.4,18.8,18.5
3300,19,108,16,2,8.7,16,15.6
3301,19,109,17,2,31,24.4,24.8
3302,19,110,17,2,81.8,69.5,70.3
3303,19,111,17,2,4.4,6.2,6.1
3304,19,112,17,2,5.5,6.5,6.4
3305,19,113,17,2,3.8,2.9,2.9
3306,19,114,17,2,3.6,4.7,4.6
